OBJECTID,PWGRID,OWNEDBY,STATUS,Code Name,Portal Destination,Risk Level,ID,X-coord,Y-coord,longitude,latitude
9889,42-474,CS,ACT,lonsgmaeroe,Twinkling Peninsula,You should bring a group and a guide.,16114,7544533.721,474270.5259,-123.03995012399997,44.93921192000005
9890,45-476,CS,ABND,omlngseoera,Unforgiving Manor,"You should bring a group, a guide, a weapon, and a healer.",12875,7548530.189,476523.9944,-123.02479515899995,44.94573366900005
9891,45-474,CS,ACT,eroogasmenl,Serpentine Heath,You might want to bring a friend.,15937,7548709.552,474441.0282,-123.02385142299994,44.94003828100006
9892,45-474,CS,ACT,slmaoreenog,Intertwined Hinterland,"You should bring a group, a guide, and a weapon.",13855,7548274.398,475945.8517,-123.02571285799996,44.94412667900008
9893,45-474,CS,ACT,rogsoaenmel,Sublime Prairie,You should bring a group.,14405,7548151.951,475566.9383,-123.02613980799998,44.943077334000066
9894,42-448,CS,ACT,enarlseomog,Nautical Bunker,You should bring a group.,35011,7546690.239,448759.3241,-123.02854262999995,44.86945474200007
9895,45-446,CS,ACT,roseaonglme,Smoldering Monolith,"You should bring a group, a guide, a weapon, and a healer.",35915,7549714.53,446781.1411,-123.01664495399996,44.86429019900004
9897,54-476,CS,ACT,rloeeasmngo,Watery Vista,You should bring a group and a guide.,10814,7558620.959,477853.9826,-122.98599649,44.95023825700008
9898,54-476,CS,ACT,oneegmorals,Looming Plaza,"You should bring a group, a guide, a weapon, and a healer.",101154,7558586.613,477892.7986,-122.98613371099998,44.95034178000003
9899,54-476,CS,ACT,ealmsoeognr,Warped Gulch,You might want to bring a friend.,101155,7558622.116,477899.9167,-122.98599747999998,44.950364292000074
9900,54-478,CS,ACT,osnrglaeeom,Dismal Gulf,"You should bring a group, a guide, a weapon, and a healer.",101156,7558589.683,477986.1332,-122.98613294999996,44.95059793300004
9901,54-478,CS,ACT,seelmnarogo,Imposing Tomb,You should be fine.,101157,7558591.647,478040.8376,-122.986131866,44.95074808100003
9902,54-478,CS,ACT,lreasmnoego,Iridescent Sanctum,You should be fine.,101158,7558546.309,478123.0981,-122.98631669399998,44.950969787000076
9903,54-478,CS,ACT,lgrooneeams,Ancient Warren,"You should bring a group, a guide, and a weapon.",101159,7558474.623,478253.8287,-122.98660901,44.95132215800004
9904,36-458,CS,ACT,graoleemons,Intertwined Tundra,"You should bring a group, a guide, a weapon, and a healer.",26959,7540018.545,459564.4429,-123.05558284199998,44.89850280300004
9905,36-458,CS,ACT,gseeolroamn,Whispered Spring,This is probably your last adventure.,26961,7540010.884,459555.4416,-123.055611296,44.89847746000004
9906,36-458,CS,ACT,snleroeoamg,Whispering Falls,"You should bring a group, a guide, and a weapon.",26818,7540494.476,459848.6283,-123.05378167199996,44.899323207000066
9907,36-458,CS,ACT,ornegsaolem,Wraithlike River,You should be fine.,26955,7539856.612,459570.6017,-123.05620822499998,44.898505638000074
9908,36-458,CS,ACT,mnelsgeoaro,Obsidian Gorge,You should bring a group.,26982,7540388.846,459528.8209,-123.05415011499997,44.89843725600008
9909,39-450,CS,ACT,maesoegorln,Reverberating Basin,You should bring a group.,32835,7542978.178,451727.6375,-123.04321454299998,44.877273279000065
9910,39-450,CS,ACT,lmonraesoge,Haunted Spire,"You should bring a group, a guide, and a weapon.",32837,7543022.228,451726.1125,-123.04304450399997,44.877272901000026
9911,51-474,CS,ACT,gmseernaool,Timeless Citadel,This is probably your last adventure.,14154,7553295.314,475702.4951,-123.006300507,44.943888310000034
9912,48-476,CS,ACT,esoemngloar,Subterranean Bog,You should bring a group and a guide.,13339,7550999.194,476236.3333,-123.01522876899998,44.945156213000075
9913,48-474,CS,ACT,omaglsneroe,Petrified Monument,You might want to bring a friend.,14006,7550835.199,475822.8419,-123.01581215599998,44.944008558000064
9914,48-474,CS,ACT,roeoemsangl,Pristine Square,You should be fine.,14501,7550679.577,475517.5489,-123.01637620899999,44.94315825800004
9915,48-474,CS,ACT,emagsolerno,Malevolent Pantry,"You should bring a group, a guide, and a weapon.",14509,7550713.737,475510.44,-123.01624348299998,44.94314168500006
9916,48-474,CS,ACT,oeegmnrlaso,Mysterious Chateau,You should be fine.,14596,7550675.68,475418.2323,-123.01637930699997,44.94288563300006
9917,48-474,CS,ACT,lengeraomos,Pallid Gate,You should bring a group.,14973,7550531.926,475145.2582,-123.01690141299997,44.94212495100004
9918,48-474,CS,ACT,genramooels,Hollow Moor,You should be fine.,14938,7550576.658,475178.2608,-123.016732704,44.942219255000055
9919,48-474,CS,ACT,enesmolargo,Thorny Spire,"You should bring a group, a guide, a weapon, and a healer.",14978,7550562.515,475135.7162,-123.01678218299998,44.94210140400003
9920,36-454,CS,ACT,oenleorasmg,Dwindling Quarters,You should bring a group.,29597,7538512.93,455595.5177,-123.06090507,44.88749075100003
9921,36-454,CS,ACT,gomnelaoers,Moonlit Moor,You should be fine.,29601,7538531.828,455590.2543,-123.06083154499998,44.88747796400003
9922,36-454,CS,ACT,lrosongaeme,Exquisite Depot,You should be fine.,29833,7538473.486,455293.0951,-123.06102020599997,44.88665819400006
9923,48-474,CS,ACT,oneesrolmga,Warped Summit,You should bring a group and a guide.,143698,7550725.945,475542.4098,-123.01620019899997,44.94323037800007
9925,36-482,CS,ACT,lsgnreaomeo,Shadowy Castle,You might want to bring a friend.,5316,7540764.003,482677.5623,-123.05552840099995,44.961934787000075
9926,39-482,CS,ACT,eoronalegms,Shimmering Labyrinth,This is probably your last adventure.,5413,7540823.261,482543.0463,-123.05528313399998,44.96157113700008
9927,36-452,CS,ACT,omosngarele,Gargantuan Crater,This is probably your last adventure.,31108,7538401.774,453860.831,-123.06112160599997,44.88272523100005
9928,36-452,CS,ACT,aegeosnlorm,Watery Rookery,You might want to bring a friend.,31965,7538302.57,452980.8816,-123.06139654799995,44.88030411500006
9929,36-452,CS,ACT,glnesemoora,Stony Scar,You might want to bring a friend.,31184,7538347.705,453791.726,-123.06132165999998,44.88253107000003
9930,36-452,CS,ACT,oagnremolse,Shattered Mire,You should bring a group and a guide.,31632,7538330.055,453359.9705,-123.06133691999997,44.88134582400005
9931,36-452,CS,ACT,onaosrgmele,Brooding Badlands,You should bring a group and a guide.,31871,7538317.341,453092.9685,-123.06135329699998,44.88061270000003
9932,36-452,CS,ACT,onoeaglesmr,Opulent Mountain,You might want to bring a friend.,32066,7538348.519,452863.4783,-123.06120500599997,44.87998623500005
9933,33-456,CS,ACT,aolosernmge,Serpentine Swamp,You should bring a group.,28245,7537561.045,457679.4459,-123.06483133699999,44.893121276000045
9934,33-456,CS,ACT,solenemarog,Stony Isle,You should be fine.,28230,7536436.163,457704.5814,-123.06917305199994,44.89309216600003
9935,45-472,CS,ACT,meslragnooe,Meandering Outpost,"You should bring a group, a guide, a weapon, and a healer.",17215,7549736.662,473115.0663,-123.01972688999996,44.93649088300003
9936,45-472,CS,ACT,grooemlsean,Sublime Vista,You should bring a group.,17236,7549760.383,473049.1007,-123.01962738599997,44.936312057000066
9937,45-472,CS,ACT,olngmseoera,Eldritch Field,You should be fine.,17246,7549759.152,473045.0079,-123.01963164399996,44.936300731000074
9938,45-472,CS,ACT,geanloeorms,Lethal Ziggurat,You might want to bring a friend.,17250,7549708.101,473044.061,-123.01982858399998,44.93629376800004
9939,48-472,CS,ACT,emoarelogsn,Golden Abyss,You might want to bring a friend.,17525,7549906.93,472558.0961,-123.01900260899998,44.934978425000054
9940,48-472,CS,ACT,soroamlgnee,Turbulent Highland,"You should bring a group, a guide, a weapon, and a healer.",17081,7549812.167,473308.8448,-123.01945877799994,44.93702861400004
9941,45-472,CS,ACT,moregosanle,Flickering Scar,"You should bring a group, a guide, and a weapon.",17118,7549798.644,473275.7917,-123.01950699699995,44.936936837000076
9942,60-462,CS,ACT,roseomnegal,Sacred Beach,This is probably your last adventure.,23653,7562035.493,463420.1572,-122.97110806599994,44.91095235600005
9943,36-476,CS,ACT,lrmonseeoag,Frozen Gulch,"You should bring a group, a guide, a weapon, and a healer.",11776,7540229.941,477274.189,-123.05693014599996,44.94707450800007
9944,36-476,CS,ACT,grlonemseoa,Subterranean Bayou,"You should bring a group, a guide, a weapon, and a healer.",12139,7540311.545,477041.0302,-123.05658660899996,44.94644236000005
9945,36-476,CS,ACT,glaenomores,Fragrant Oasis,"You should bring a group, a guide, a weapon, and a healer.",12143,7540300.742,477044.872,-123.05662878599998,44.94645195500004
9946,36-476,CS,ACT,anrslomoege,Cobalt Steppes,You might want to bring a friend.,12355,7540372.878,476880.1073,-123.05633016499996,44.94600649400007
9947,36-476,CS,ACT,oerngsmaloe,Flourishing Sierra,You might want to bring a friend.,12481,7540425.081,476772.1089,-123.05611543899994,44.94571493400008
9948,39-468,CS,ACT,eenooglsmar,Celestial Hill,You might want to bring a friend.,20200,7543093.726,468105.9308,-123.044758877,44.92218660000003
9949,39-468,CS,ACT,ooesnaelrmg,Gleaming Glen,This is probably your last adventure.,20203,7543117.012,468104.4833,-123.04466883799995,44.92218464300004
9950,39-468,CS,ACT,lsoromengae,Sinister Enclave,"You should bring a group, a guide, and a weapon.",20109,7543658.392,468234.6801,-123.04259549399995,44.92258834100005
9951,39-468,CS,ACT,rlaogoemsne,Sparkling Cape,"You should bring a group, a guide, a weapon, and a healer.",20206,7543167.697,468098.7346,-123.04447254999997,44.92217326000008
9952,39-466,CS,ACT,lgasenormoe,Dismal Savanna,This is probably your last adventure.,20420,7543083.805,467745.894,-123.04475338299994,44.92119865500007
9953,45-454,CS,ABND,emaelroogsn,Sunken Bivouac,You might want to bring a friend.,30818,7547609.216,454178.4646,-123.025652934,44.88439102500007
9954,45-454,CS,ACT,olarngesmeo,Pulsing Spring,"You should bring a group, a guide, and a weapon.",144018,7547602.057,454180.8635,-123.02568082899995,44.88439698800005
9955,45-454,CS,ACT,snleeagoorm,Verdant Sierra,You should be fine.,144019,7547515.304,454191.0039,-123.02601661199998,44.88441735100008
9956,45-454,CS,ACT,moesrnleago,Asymmetrical Pass,You should be fine.,144020,7547439.801,454193.6778,-123.02630810899996,44.88441820700007
9957,45-454,CS,ACT,rogaseomlne,Placid Monument,This is probably your last adventure.,144021,7547442.327,454293.0837,-123.02631035599995,44.88469096100005
9958,45-454,CS,ACT,geelmnosaro,Baleful Mire,"You should bring a group, a guide, a weapon, and a healer.",144022,7547437.264,454110.8816,-123.02630790499995,44.884190991000025
9959,45-454,CS,ACT,gerlnoeaoms,Crystalline Vault,This is probably your last adventure.,144023,7547435.002,454015.4849,-123.02630511899997,44.88392925100004
9960,45-452,CS,ACT,aongemeolrs,Enigmatic Glade,"You should bring a group, a guide, and a weapon.",144024,7547429.917,453828.8507,-123.02630221699997,44.883417128000076
9961,45-452,CS,ACT,oregsmnoael,Exquisite Gorge,"You should bring a group, a guide, a weapon, and a healer.",144025,7547432.928,453941.4432,-123.02630418499996,44.88372607600007
9962,45-454,CS,ACT,egmolroensa,Starlit Quarters,You should bring a group and a guide.,144026,7547579.384,454216.7598,-123.02577259699996,44.884493460000044
9963,45-454,CS,ACT,osomealnreg,Wistful Hedge,"You should bring a group, a guide, a weapon, and a healer.",144027,7547591.493,454172.4892,-123.02572055899998,44.884373123000046
9964,45-454,CS,ACT,eoorgamnesl,Exotic Archipelago,This is probably your last adventure.,144028,7547486.571,454219.8068,-123.02613089199997,44.88449385500007
9965,45-454,CS,ACT,onormageesl,Perilous Well,"You should bring a group, a guide, and a weapon.",144029,7547500.374,454175.3343,-123.02607229699998,44.88437311000007
9966,45-454,CS,ACT,lneorasgeom,Hidden Shambles,You should bring a group.,144030,7547426.662,454326.0463,-123.02637474499994,44.88477999000003
9967,45-454,CS,ACT,aenrosmgoel,Sandy Pass,You might want to bring a friend.,144031,7547468.884,454324.8658,-123.02621177399999,44.88478037400006
9968,45-454,CS,ACT,eoomalsgenr,Arcane Ridge,You should bring a group and a guide.,144032,7547423.502,454205.0653,-123.02637233599995,44.884448030000044
9969,45-454,CS,ACT,aglsrmoonee,Flourishing Hold,"You should bring a group, a guide, and a weapon.",144033,7547421.48,454127.5892,-123.02637078999999,44.88423544400007
9970,45-454,CS,ACT,remlgeoanso,Spacious Orchard,This is probably your last adventure.,144034,7547420.785,454100.1588,-123.02637015899995,44.88416017900005
9971,45-454,CS,ACT,onolersgmea,Precarious Sanctuary,This is probably your last adventure.,144035,7547417.579,453979.2789,-123.026367941,44.88382849300007
9972,45-452,CS,ACT,gaoselemrno,Vast Domain,This is probably your last adventure.,144036,7547458.586,453943.3068,-123.02620546199995,44.883733386000074
9973,45-452,CS,ACT,maonogeserl,Spacious Reliquary,You might want to bring a friend.,144037,7547415.483,453907.4331,-123.02636735899995,44.883631336000064
9974,60-472,CS,ACT,ganlsoeeomr,Exquisite Shambles,You should bring a group and a guide.,16680,7563564.281,473866.4455,-122.96644036199996,44.93972116900005
9975,36-450,CS,ACT,aemnolrgose,Dismal Manor,You might want to bring a friend.,34212,7539308.002,450006.9406,-123.05715637999998,44.87223802800003
9976,36-450,CS,ACT,oarmenlegso,Delirious Pantry,"You should bring a group, a guide, a weapon, and a healer.",34219,7539390.614,450001.5568,-123.05683720399998,44.87223043800003
9977,33-480,CS,ACT,mooeesagnlr,Silvered Pit,You should bring a group.,7527,7537481.435,480451.3845,-123.06793101699998,44.95554604100005
9978,48-452,CS,ACT,oereglnmsoa,Exquisite Monastery,You should bring a group and a guide.,32213,7552540.762,452659.3343,-123.00645273699996,44.88064727600005
9979,30-478,CS,ACT,sonrmeolgae,Luminous Tavern,"You should bring a group, a guide, a weapon, and a healer.",9811,7534618.657,478646.041,-123.07876205999997,44.95034645100003
9980,60-470,CS,ACT,aeoogmnselr,Forbidden Bivouac,"You should bring a group, a guide, and a weapon.",140188,7564385.024,471706.5479,-122.96301781699998,44.93386802500004
9981,60-470,CS,ACT,neoslmegrao,Glistening Estuary,This is probably your last adventure.,140191,7564358.331,471613.666,-122.96310991299998,44.93361113800006
9982,60-472,CS,ACT,lrmoeneoags,Verdant Dungeon,You should bring a group.,137005,7564688.59,472323.0253,-122.96191862299997,44.93558360500003
9983,45-470,CS,ACT,msleneoroag,Flourishing Citadel,"You should bring a group, a guide, a weapon, and a healer.",18227,7547102.736,471527.5007,-123.02970175299998,44.931912597000064
9984,45-470,CS,ACT,gmeosarnoel,Subterranean Village,You should bring a group.,18383,7546986.929,471235.8448,-123.03011346199997,44.931103035000035
9985,60-494,CS,ACT,eloensgorma,Crystalline Fjord,You should bring a group and a guide.,128663,7564783.138,494763.2133,-122.96419643899998,44.997115852000036
9986,60-494,CS,ACT,lsraooenmge,Dusky Hollow,This is probably your last adventure.,119384,7564516.035,494771.2635,-122.96522950399998,44.997115575000066
9987,60-494,CS,ACT,aroeesmglno,Decayed Wilds,You might want to bring a friend.,128662,7564470.447,494771.5902,-122.96540570199994,44.99711265600007
9988,60-494,CS,ACT,omsnolergae,Volcanic Pantry,You should be fine.,128661,7564240.525,494779.9843,-122.96629513799996,44.99711642400007
9989,60-494,CS,ACT,aromlsnogee,Golden Kingdom,"You should bring a group, a guide, a weapon, and a healer.",128660,7563892.27,494790.7221,-122.967642104,44.99711670000005
9990,60-494,CS,ACT,rgosnloeame,Desolate Meadow,"You should bring a group, a guide, and a weapon.",128659,7563803.989,494793.7605,-122.96798359099995,44.99711763400006
9991,60-494,CS,ACT,nslgaemooer,Nautical Paradise,This is probably your last adventure.,128658,7563403.771,494806.7379,-122.96953160899994,44.99711967400003
9992,45-470,CS,ACT,nesooamgelr,Spectral Prairie,You should bring a group.,18688,7549417.765,470613.6644,-123.02065647999996,44.92960562300004
9994,45-484,CS,ACT,eoaeormlnsg,Frigid Peninsula,You should be fine.,3396,7547810.06,485159.3107,-123.02861900199997,44.96934682700004
9995,45-484,CS,ACT,rgnoleomeas,Stony Chateau,You should bring a group and a guide.,3711,7547796.109,484760.5889,-123.02862467299997,44.96825248000005
9996,45-484,CS,ACT,glnesmeroao,Pristine Vault,You should bring a group and a guide.,3276,7548320.415,485306.3215,-123.02666569299998,44.96979366700003
9998,45-484,CS,ACT,losmngraeoe,Cobalt Bunker,"You should bring a group, a guide, and a weapon.",3560,7548169.804,484931.8888,-123.02720212899999,44.96875419000003
9999,45-484,CS,ACT,loramgnsoee,Tidal Sanctuary,"You should bring a group, a guide, a weapon, and a healer.",3581,7547578.64,484921.7867,-123.02948405099994,44.96867575500005
10000,45-484,CS,ACT,raegesoolnm,Hidden Quarry,You should bring a group and a guide.,3596,7547803.597,484911.4104,-123.02861398699997,44.96866662000008
10001,63-494,CS,ACT,emsoglronae,Brooding Estuary,You should be fine.,72350,7567340.509,494871.3743,-122.95432711299998,44.99762589300008
10002,63-494,CS,ACT,mnearlesogo,Monolithic Town,This is probably your last adventure.,72349,7567441.316,494868.4882,-122.95393723799998,44.997626378000064
