Code Name,Portal Destination,Risk Level,ID,X-coord,Y-coord
mloranogsee,Shimmering Waters,This is probably your last adventure.,160028,7552552.361,453503.6332
galermoenos,Arctic Crater,You should bring a group.,119062,7565088.166,495889.2365
aosergomlen,Brooding Trail,This is probably your last adventure.,157459,7549437.299,477488.4659
emoseagnrol,Abyssal Reliquary,This is probably your last adventure.,11726,7537021.69,477305.9032
eomrnelsago,Rugged Reliquary,"You should bring a group, a guide, a weapon, and a healer.",16157,7543382.632,474247.6417
loegonsmare,Undulating Meadow,This is probably your last adventure.,16276,7543442.078,474177.2723
lrangeomoes,Baleful Savanna,You might want to bring a friend.,16194,7543413.861,474218.3642
salmgoeeonr,Serpentine Palace,You should bring a group and a guide.,33883,7534812.801,450426.8688
goesaomlern,Forgotten Estuary,You should be fine.,1111,7554658.151,490867.2805
soenloamrge,Glacial Woods,You should bring a group and a guide.,6837,7538624.545,481155.5574
oamelronegs,Glacial Glade,You should be fine.,8442,7541372.38,479627.9856
nogeomarsle,Cascading Necropolis,You should bring a group.,8487,7541275.753,479596.5354
meglonersao,Scorched Prairie,This is probably your last adventure.,9310,7540631.023,479062.853
smeneglaroo,Blazing Cape,"You should bring a group, a guide, and a weapon.",25184,7545618.575,461789.6453
osremlneaog,Monolithic Depot,"You should bring a group, a guide, a weapon, and a healer.",73314,7543855.12,461739.2096
mgooerlnsea,Inviting Valley,"You should bring a group, a guide, a weapon, and a healer.",72994,7543764.642,461741.2297
nemelgosaor,Mirrored Precinct,"You should bring a group, a guide, a weapon, and a healer.",172193,7564499.372,470003.7641
oeolmaernsg,Ephemeral Trail,You should be fine.,4095,7552979.885,484234.2507
slranmeeogo,Swirling Vista,This is probably your last adventure.,4154,7552892.407,484115.1572
geasnlormoe,Parched Park,You should be fine.,4002,7553073.872,484363.7697
agoomeserln,Gleaming Creek,You should bring a group.,4296,7552711.229,483877.851
oalerosnmge,Swollen Path,You should bring a group.,26767,7546842.081,459900.9216
reamselngoo,Meandering Sanctum,You should bring a group and a guide.,26777,7546594.906,459910.167
gleosraeonm,Golden Atoll,"You should bring a group, a guide, a weapon, and a healer.",26619,7546404.613,460102.0082
easorgnoelm,Abyssal Bunker,"You should bring a group, a guide, and a weapon.",29848,7541409.17,455284.8428
seonmaegolr,Infested Square,You might want to bring a friend.,30207,7540006.01,454842.106
rgaeenslmoo,Stony Acropolis,You should be fine.,30239,7540102.169,454815.4938
saooelnemgr,Scalding Reef,You should be fine.,5162,7554245.46,482888.9242
emgsnloearo,Uncharted Falls,You should bring a group and a guide.,32445,7550928.039,452350.3199
oosmareelng,Shattered Village,"You should bring a group, a guide, a weapon, and a healer.",27048,7547058.923,459414.5577
mnrleagesoo,Roaring Valley,You should be fine.,175704,7541962.039,449695.3196
mroaneeogsl,Cobalt Square,"You should bring a group, a guide, and a weapon.",175706,7542045.589,449692.1237
mrogaeeonls,Searing Sierra,You might want to bring a friend.,173463,7564611.187,471020.5988
reognelmaos,Obsidian Tundra,"You should bring a group, a guide, a weapon, and a healer.",4228,7555104.477,484002.2198
rmsenaoloeg,Vast Temple,You should bring a group.,16757,7544524.379,473811.1342
emsaroognle,Turbulent Domain,"You should bring a group, a guide, and a weapon.",16771,7544570.499,473792.6867
arlsenegmoo,Zephyrous Steppes,You might want to bring a friend.,5763,7552092.48,482172.4337
laomoegnrse,Shattered Hold,You should bring a group and a guide.,5690,7552199.613,482230.5692
sgonleorema,Eldritch Temple,You should be fine.,16781,7544577.21,473780.7172
soaeneoglrm,Untamed Pass,You should bring a group.,5552,7552488.043,482382.4108
osgonelmare,Rugged Waterfall,"You should bring a group, a guide, and a weapon.",5598,7552405.345,482332.7369
rogneoseaml,Majestic Pond,You might want to bring a friend.,5460,7552716.652,482503.1565
nsgemlroaoe,Monolithic Mountain,"You should bring a group, a guide, and a weapon.",5392,7552826.155,482562.2044
eosmaolegnr,Flickering Tavern,You should bring a group and a guide.,3256,7553750.726,485363.0604
ongaroeslme,Legendary Steppes,You should be fine.,3304,7553665.889,485249.9961
eaoelomsrgn,Hazy Crater,"You should bring a group, a guide, and a weapon.",3392,7553612.962,485177.8563
sonmeeaorlg,Dusky Dungeon,This is probably your last adventure.,5673,7552254.249,482257.1778
moreaegsonl,Petrified Battleground,"You should bring a group, a guide, a weapon, and a healer.",5638,7552326.173,482292.206
ognerloeasm,Pallid Woods,This is probably your last adventure.,3511,7553488.249,485005.2201
leraoseomng,Exotic Peninsula,You should bring a group and a guide.,175703,7541984.087,450174.8337
reonogamsel,Infinite Thicket,"You should bring a group, a guide, a weapon, and a healer.",175700,7541991.022,450378.4934
glrmasoeeon,Resplendent Ridge,You should be fine.,172188,7564519.372,470572.6184
snogeemrola,Ravaged Reef,You should be fine.,137006,7563546.934,472562.876
egsnarmooel,Humming Gulf,"You should bring a group, a guide, and a weapon.",3804,7553216.589,484629.8248
saoeelnogrm,Bountiful Mire,"You should bring a group, a guide, and a weapon.",3621,7553393.803,484871.9465
amereolosng,Mirrored Colosseum,You should be fine.,3033,7554012.21,485715.377
mgeseornoal,Brilliant Nook,You might want to bring a friend.,5076,7553570.955,482967.4675
eramolensgo,Serpentine Rookery,This is probably your last adventure.,2896,7554176.597,485935.8494
lmgnreoaoes,Brooding Grove,You should be fine.,35049,7548277.66,448685.2484
nomaersegol,Abyssal Throne,"You should bring a group, a guide, and a weapon.",35065,7548264.384,448664.6165
esomoernalg,Ancient Peninsula,You might want to bring a friend.,97044,7547967.878,449578.7779
alenosomegr,Uncharted Field,You should be fine.,34597,7548002.666,449490.314
emearlgsoon,Pulsing Battleground,This is probably your last adventure.,34629,7547938.228,449475.6348
omrngesoael,Bejeweled Dune,"You should bring a group, a guide, a weapon, and a healer.",4024,7552998.321,484332.5338
soegoemanrl,Sparkling Colosseum,"You should bring a group, a guide, and a weapon.",175698,7541769.285,450385.1535
eoomernglsa,Coiling Gorge,You should be fine.,137007,7563543.842,472495.9298
nsrmgeooela,Arcane Gorge,"You should bring a group, a guide, and a weapon.",4151,7552844.672,484120.0495
ansogreeoml,Rugged Plaza,This is probably your last adventure.,27342,7544644.464,459048.4186
elrgsomaone,Secluded Labyrinth,"You should bring a group, a guide, and a weapon.",175702,7541990.945,450109.2083
oelmasnroeg,Reverberating Vault,You should bring a group and a guide.,15760,7545088.787,474590.5243
eomnarelogs,Rhapsodic Monolith,You should be fine.,175699,7541768.245,450354.9987
glonesearmo,Baleful Steppes,You should be fine.,4111,7552889.067,484181.4715
mneareooslg,Gleaming Prairie,You should bring a group.,34939,7548173.222,448939.8143
egaornlsome,Wraithlike Ward,You should bring a group.,173464,7564536.969,471022.7687
noaglosmree,Harmonious Thicket,You should bring a group.,172829,7564529.074,471167.0308
emaogrsolne,Gargantuan Bog,"You should bring a group, a guide, and a weapon.",28764,7540838.253,456670.2054
osegleoamrn,Placid Peak,You should be fine.,28937,7540751.518,456404.8986
oelensmgora,Untamed Necropolis,You should bring a group and a guide.,12890,7545564.39,476526.2769
lgsoenmorea,Mysterious Domain,You should bring a group and a guide.,13285,7546429.354,476268.0361
leogrnesaom,Stark Swamp,You should be fine.,13333,7546414.627,476234.8734
eroeglomsan,Mysterious Trail,You might want to bring a friend.,34098,7547715.767,450184.0722
soamneoerlg,Ephemeral Hinterland,You should bring a group and a guide.,34244,7547807.875,449969.1257
meonelrogas,Sinister Hinterland,This is probably your last adventure.,34497,7547931.884,449670.3094
amgenlsoero,Stealthy Paradise,"You should bring a group, a guide, and a weapon.",5680,7552347.588,482246.3855
ogaonlresem,Coiling Glade,You should be fine.,5626,7552350.888,482304.2959
sgraemenool,Untamed Summit,This is probably your last adventure.,4109,7554896.146,484190.5994
mernegoolsa,Shadowy Monolith,You might want to bring a friend.,4359,7554879.796,483805.711
onoreelagms,Volcanic Precinct,You might want to bring a friend.,30145,7541314.535,454946.6411
eemasgnlroo,Glistening Park,You should bring a group.,4254,7552720.619,483949.0177
roenesmolag,Whispered Gulf,"You should bring a group, a guide, a weapon, and a healer.",5536,7552372.96,482399.6601
aemlongoers,Asymmetrical Temple,You should be fine.,4560,7554539.846,483516.3671
eesoagomlnr,Wistful Palace,This is probably your last adventure.,178899,7554355.846,483426.2694
maloeeognsr,Mirrored Garrison,You should be fine.,4745,7554121.508,483340.1089
moneraslego,Tenebrous Keep,"You should bring a group, a guide, and a weapon.",5183,7553316.576,482828.6096
eaenoglmsro,Portentous Domain,You should bring a group.,2903,7554221.569,485923.024
rengmoalsoe,Forbidden Dune,You should be fine.,4794,7554079.81,483262.3268
nmalgooeser,Swollen Pass,"You should bring a group, a guide, a weapon, and a healer.",178898,7553123.859,482722.2326
oernlsgoaem,Wraithlike Chapel,You might want to bring a friend.,5342,7552968.966,482641.1122
egeaoomlnsr,Spacious Paradise,This is probably your last adventure.,5154,7553442.886,482897.1686
ooaelserngm,Nautical Waterfall,"You should bring a group, a guide, a weapon, and a healer.",27063,7547257.271,459410.9324
earesogmnol,Lush Wilds,"You should bring a group, a guide, a weapon, and a healer.",172831,7564465.532,471338.9058
gronamosele,Obsidian Moor,You should bring a group and a guide.,24825,7563182.251,462144.0046
aseelnomgor,Warped Atoll,You should bring a group.,181155,7558344.617,489836.3143
omnlesaoegr,Resplendent Valley,This is probably your last adventure.,181154,7558340.53,489775.0377
arlsogemoen,Pristine Harbor,You might want to bring a friend.,21830,7561595.402,465374.3622
oaloernsgme,Gargantuan Pit,"You should bring a group, a guide, a weapon, and a healer.",44165,7558309.193,488964.7917
glsmreooena,Serene Archipelago,You should bring a group.,4238,7555798.559,483981.5259
lronsomgeae,Dazzling Necropolis,You should be fine.,4370,7555201.861,483789.8655
omaelrnseog,Cavernous Badlands,"You should bring a group, a guide, and a weapon.",4548,7555199.277,483529.5774
nsgoolemare,Imposing Depot,You should bring a group.,179858,7555102.644,483959.6575
easloengmro,Placid Wilds,This is probably your last adventure.,4543,7554583.45,483538.2162
noemrogelas,Obsidian Garden,This is probably your last adventure.,4722,7554265.624,483343.7221
egnosolmaer,Thorny Dungeon,You might want to bring a friend.,4363,7555092.56,483797.4613
eloanemgosr,Arcane Harbor,You might want to bring a friend.,11821,7563628.597,477253.9199
lmooseenrag,Shimmering Fen,You might want to bring a friend.,11833,7563802.689,477245.8481
mgseanleroo,Quivering Maze,You should bring a group.,27233,7540777.602,459184.9324
leansmeogro,Hollow Knoll,This is probably your last adventure.,27579,7541155.243,458689.1585
sognaeromle,Meandering Prairie,You should bring a group and a guide.,176663,7534622.623,450445.3816
nerameoglso,Chimerical Plaza,You should bring a group.,180840,7544670.975,475455.7244
egernolmaos,Zephyrous Acropolis,You should bring a group.,3913,7557579.134,484443.0978
aesmloregon,Stark Monastery,"You should bring a group, a guide, and a weapon.",4026,7556985.601,484330.4301
eaoolmnergs,Ravaged Labyrinth,"You should bring a group, a guide, and a weapon.",3976,7557315.405,484392.5299
nsaeeogrlmo,Gargantuan Vault,You should bring a group.,4012,7557087.066,484353.7631
ooasleenrmg,Stormy Obelisk,You should bring a group.,3947,7557787.797,484415.1709
erlomesango,Glistening Flats,You should be fine.,4029,7556938.502,484327.8461
sgnoalomeer,Sanguine Boutique,You might want to bring a friend.,3963,7557370.108,484402.9131
emrnooasgle,Eldritch Tundra,You should bring a group and a guide.,20641,7545361.044,467284.2441
oemsrlngeoa,Roaring Waters,You should bring a group.,4059,7557018.306,484290.665
ooenlmgsear,Phantasmal Expanse,You should bring a group.,3413,7553658.883,485131.5262
arsomeoegnl,Imposing Maze,You should bring a group.,28765,7544905.889,456667.6132
eaegsroonml,Cavernous Cove,You should be fine.,28769,7545007.835,456663.4564
noeaorlmges,Luxuriant Den,You should bring a group.,3327,7553732.912,485222.7139
sglemnreaoo,Starlit Bunker,This is probably your last adventure.,28768,7544986.409,456665.0072
ogalremsneo,Colossal Pass,"You should bring a group, a guide, and a weapon.",19336,7545215.275,469510.8924
oegmoneaslr,Sinister Palace,"You should bring a group, a guide, and a weapon.",19344,7545442.824,469495.3219
lmnogeosaer,Serpentine Gorge,This is probably your last adventure.,21853,7545166.083,465351.5427
asmrenleogo,Meandering Dell,You should be fine.,21773,7545170.231,465462.2897
aogeomnselr,Ephemeral Sanctuary,This is probably your last adventure.,180180,7562921.675,492384.9567
eelamsornog,Forbidden Thicket,You should bring a group and a guide.,180178,7562871.154,492346.936
elnrsoagome,Moonlit Pass,You should bring a group and a guide.,21758,7544839.959,465473.0574
mogasneelro,Baleful Palace,You might want to bring a friend.,22574,7544708.514,464463.2205
asrmgnelooe,Nocturnal Enclave,You should bring a group.,22856,7544693.46,464127.7674
somgeeanlor,Ancient Garrison,You should bring a group.,22281,7544720.759,464781.0331
arelmesoong,Dwindling Barrow,You should be fine.,28158,7546655.577,457798.7927
areemnoslgo,Ephemeral Waters,This is probably your last adventure.,19959,7544228.435,468463.6716
oalsmrgoene,Barren Reliquary,"You should bring a group, a guide, a weapon, and a healer.",180179,7562882.091,492316.5541
eoagnsmeolr,Silvered Waters,"You should bring a group, a guide, a weapon, and a healer.",4491,7554947.465,483604.5148
oenselrogma,Silvered Terrace,"You should bring a group, a guide, and a weapon.",66578,7546422.633,457799.643
oernloagmes,Shrouded Garrison,"You should bring a group, a guide, a weapon, and a healer.",29426,7534937.365,455792.539
oeonalgmres,Malevolent Necropolis,You might want to bring a friend.,29724,7543408.045,455420.585
genaoosmlre,Brilliant Ward,"You should bring a group, a guide, a weapon, and a healer.",30013,7543302.618,455092.9127
genmoaselro,Whispering Warren,You should be fine.,30206,7543079.458,454845.0338
osrlmeangoe,Whispering Waste,You should be fine.,30252,7543224.999,454802.4072
oaemloregns,Scorched Monastery,You should bring a group.,2441,7547992.028,486642.8533
esgelmranoo,Cavernous Orchard,This is probably your last adventure.,5325,7558780.669,482660.3632
roasongmeel,Sanguine Square,You should be fine.,180501,7560266.373,452366.853
oagrnoseelm,Ethereal Peninsula,"You should bring a group, a guide, and a weapon.",180504,7560140.133,452526.3255
oemrogslnea,Divine Bunker,You should bring a group and a guide.,179545,7560998.116,452306.4419
grelenaoosm,Silvered Pasture,You should bring a group.,179546,7560957.653,452058.4934
glanseoroem,Primeval Refuge,You should bring a group.,179547,7560660.453,451801.0932
omearselgno,Gleaming Mountain,You might want to bring a friend.,179548,7560750.731,451802.8294
